*** New Run, Seed = 1058617387; External Seed =1750015104 *** NoCars = 0; CarMaxDeceleration = 0.15625; CarMaxSpeed = 2.5; CarMaxAcceleration = 0.1; CarMaxTurning = 15.0; NoObstacles = 0.
Failure when adding junction: 3; unable to locate intersection on road.
Failure when adding junction: 4; unable to locate intersection on road.
Failure when adding junction: 10; unable to locate intersection on road.
Failure when adding junction: 11; unable to locate intersection on road.
Failure when adding junction: 12; unable to locate intersection on road.
Junctions added: 10/15; roads added: 11.
Obstacles added: 4/8.
Car obstacles added: 19/19.
Step: 3, Car: 57 entering junction 34, at speed: 0.2, bearing: 270.0.
Step: 585, Car: 60 leaving junction, at speed: 0.34375, bearing: 330.0.
Step: 586, Car: 66 entering junction 36, at speed: 0.2187500000000001, bearing: 179.98348344649352.
Step: 588, Car: 67 leaving junction, at speed: 0.5, bearing: 225.47084198317683.
Step: 589, Car: 341 leaving junction, at speed: 0.5374999999999998, bearing: 127.29645012100669.
Step: 591, Car: 67 entering junction 25, at speed: 0.2875, bearing: 210.47084198317683.
Step: 593, Car: 55 leaving junction, at speed: 0.5125, bearing: 37.4228172963487.
Step: 594, Car: 352 entering junction 9, at speed: 0.2875000000000008, bearing: 270.0.
Step: 595, Car: 59 entering junction 25, at speed: 0.23750000000000032, bearing: 1.2599014887002097E-5.
Step: 595, Car: 59 would not have stopped in time, excess speed = 0.08125000000000032 in junction 25, at speed: 0.0, bearing: 1.2599014887002097E-5.
Step: 595, Car: 66 leaving junction, at speed: 0.35, bearing: 29.983483446493523.
Step: 596, Car: 59 entering junction 25, at speed: 0.2, bearing: 1.2599014887002097E-5.
Step: 596, Car: 59 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 1.2599014887002097E-5.
Step: 597, Car: 59 entering junction 25, at speed: 0.2, bearing: 1.2599014887002097E-5.
Step: 597, Car: 59 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 1.2599014887002097E-5.
Step: 598, Car: 59 entering junction 25, at speed: 0.2, bearing: 1.2599014887002097E-5.
Step: 598, Car: 59 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 1.2599014887002097E-5.
Step: 599, Car: 59 entering junction 25, at speed: 0.2, bearing: 1.2599014887002097E-5.
Step: 599, Car: 59 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 1.2599014887002097E-5.
Step: 599, Car: 65 leaving junction, at speed: 0.7, bearing: 112.23167610006973.
Step: 600, Car: 59 entering junction 25, at speed: 0.2, bearing: 1.2599014887002097E-5.
Step: 605, Car: 50 entering junction 25, at speed: 0.2, bearing: 270.00000000000193.
Step: 605, Car: 50 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 270.00000000000193.
Step: 605, Car: 52 entering junction 39, at speed: 0.2, bearing: 269.9999982740192.
Step: 605, Car: 52 would not have stopped in time, excess speed = 0.04375000000000001 in junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 606, Car: 50 entering junction 25, at speed: 0.2, bearing: 270.00000000000193.
Step: 606, Car: 50 would not have stopped in time, excess speed = 0.04375000000000001 in junction 25, at speed: 0.0, bearing: 270.00000000000193.
Step: 606, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 606, Car: 67 leaving junction, at speed: 0.5062499999999998, bearing: 344.33414164302025.
Step: 607, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 607, Car: 352 leaving junction, at speed: 0.5625000000000007, bearing: 215.97004032715128.
Step: 607, Car: 50 entering junction 25, at speed: 0.0, bearing: 270.00000000000193.
Step: 608, Car: 352 entering junction 3, at speed: 0.40625000000000067, bearing: 215.97004032715128.
Step: 608, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 609, Car: 54 entering junction 1, at speed: 0.2687499999999997, bearing: 269.9876164829891.
Step: 609, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 609, Car: 67 entering junction 27, at speed: 0.23749999999999977, bearing: 344.33414164302025.
Step: 610, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 611, Car: 59 leaving junction, at speed: 0.4312499999999999, bearing: 180.0000125990149.
Step: 611, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 612, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 613, Car: 51 entering junction 13, at speed: 0.30625000000000063, bearing: 89.99999999998919.
Step: 613, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 614, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 615, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 616, Car: 50 leaving junction, at speed: 0.48749999999999993, bearing: 120.00000000000193.
Step: 616, Car: 63 entering junction 27, at speed: 0.24375000000000002, bearing: 179.99310690126094.
Step: 616, Car: 63 would not have stopped in time, excess speed = 0.08750000000000002 in junction 27, at speed: 0.0, bearing: 179.99310690126094.
Step: 616, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 616, Car: 67 leaving junction, at speed: 0.6812499999999997, bearing: 224.33414164302025.
Step: 617, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 617, Car: 63 entering junction 27, at speed: 0.2, bearing: 179.99310690126094.
Step: 618, Car: 67 entering junction 25, at speed: 0.46874999999999967, bearing: 194.33414164302025.
Step: 618, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 619, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 620, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 621, Car: 62 entering junction 9, at speed: 0.2750000000000011, bearing: 269.9999999999952.
Step: 621, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 621, Car: 352 leaving junction, at speed: 0.5250000000000006, bearing: 5.970040327151281.
Step: 622, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 622, Car: 54 leaving junction, at speed: 0.5437499999999995, bearing: 216.2130860557814.
Step: 622, Car: 352 entering junction 9, at speed: 0.3687500000000006, bearing: 5.970040327151281.
Step: 622, Car: 352 would not have stopped in time, excess speed = 0.21250000000000058 in junction 9, at speed: 0.0, bearing: 5.970040327151281.
Step: 623, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 623, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 623, Car: 63 leaving junction, at speed: 0.44375, bearing: 251.87255627352567.
Step: 623, Car: 51 leaving junction, at speed: 0.5375000000000005, bearing: 284.9999999999892.
Step: 624, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 624, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 624, Car: 341 entering junction 3, at speed: 0.26874999999999977, bearing: 90.74643977429389.
Step: 625, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 625, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 626, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 626, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 627, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 627, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 628, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 628, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 629, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 629, Car: 341 leaving junction, at speed: 0.41249999999999976, bearing: 158.25415615560033.
Step: 629, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 630, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 630, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 631, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 631, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 632, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 632, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 633, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 633, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 634, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 634, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 634, Car: 67 leaving junction, at speed: 0.54375, bearing: 33.08653961803667.
Step: 635, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 635, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 636, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 636, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 637, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 637, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 638, Car: 67 entering junction 27, at speed: 0.27499999999999997, bearing: 33.08653961803667.
Step: 638, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 638, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 639, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 639, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 640, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 640, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 641, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 641, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 642, Car: 352 entering junction 9, at speed: 0.1, bearing: 5.970040327151281.
Step: 642, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 643, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 644, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 645, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 646, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 647, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 648, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 649, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 650, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 650, Car: 62 leaving junction, at speed: 0.4, bearing: 148.72305420661738.
Step: 651, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 652, Car: 67 leaving junction, at speed: 0.3937499999999998, bearing: 297.7594747318815.
Step: 652, Car: 352 leaving junction, at speed: 0.5874999999999999, bearing: 347.3258833981005.
Step: 652, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 653, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 654, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 655, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 656, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 657, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 658, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 659, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 660, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 661, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 662, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 663, Car: 152 entering junction 25, at speed: 0.2, bearing: 269.9997639153988.
Step: 663, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 663, Car: 64 entering junction 34, at speed: 0.2, bearing: 270.00000000072225.
Step: 663, Car: 64 would not have stopped in time, excess speed = 0.04375000000000001 in junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 664, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 664, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 665, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 665, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 666, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 666, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 667, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 667, Car: 52 entering junction 39, at speed: 0.1, bearing: 269.9999982740192.
Step: 668, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 668, Car: 66 entering junction 11, at speed: 0.22499999999999998, bearing: 359.97614464356843.
Step: 668, Car: 52 entering junction 39, at speed: 0.0, bearing: 269.9999982740192.
Step: 668, Car: 58 entering junction 29, at speed: 0.2, bearing: 179.99970549266385.
Step: 669, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 670, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 671, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 672, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 672, Car: 152 leaving junction, at speed: 0.23124999999999996, bearing: 119.99976391539877.
Step: 673, Car: 58 leaving junction, at speed: 0.44375, bearing: 247.0258951016902.
Step: 673, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 673, Car: 66 leaving junction, at speed: 0.4687499999999999, bearing: 72.7316359620819.
Step: 674, Car: 269 entering junction 13, at speed: 0.21875000000000006, bearing: 89.9999999995859.
Step: 674, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 675, Car: 51 entering junction 9, at speed: 0.24375000000000002, bearing: 269.9999999999968.
Step: 675, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 676, Car: 341 entering junction 33, at speed: 0.19999999999999973, bearing: 179.60708971082036.
Step: 676, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 677, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 678, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 679, Car: 65 entering junction 29, at speed: 0.2375000000000001, bearing: 90.00002487639661.
Step: 679, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 680, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 681, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 682, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 683, Car: 64 entering junction 34, at speed: 0.1, bearing: 270.00000000072225.
Step: 683, Car: 52 leaving junction, at speed: 0.47499999999999987, bearing: 92.17074168101514.
Step: 684, Car: 51 leaving junction, at speed: 1.14375, bearing: 217.25582673599052.
Step: 684, Car: 64 entering junction 34, at speed: 0.0, bearing: 270.00000000072225.
Step: 685, Car: 51 entering junction 3, at speed: 1.2437500000000001, bearing: 217.25582673599052.
Step: 685, Car: 341 leaving junction, at speed: 0.5874999999999996, bearing: 29.60708971082036.
Step: 687, Car: 269 leaving junction, at speed: 0.4937499999999999, bearing: 90.00000000002102.
Step: 689, Car: 60 entering junction 41, at speed: 0.2, bearing: 270.0.
Step: 689, Car: 60 would not have stopped in time, excess speed = 0.04375000000000001 in junction 41, at speed: 0.0, bearing: 270.0.
Step: 690, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 691, Car: 55 entering junction 42, at speed: 0.2062500000000001, bearing: 2.1762467015745376E-4.
Step: 691, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 692, Car: 65 leaving junction, at speed: 0.5125, bearing: 36.82450327702699.
Step: 692, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 693, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 694, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 694, Car: 64 leaving junction, at speed: 0.54375, bearing: 127.87443524803433.
Step: 695, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 695, Car: 59 entering junction 13, at speed: 0.28750000000000003, bearing: 179.99999636645063.
Step: 696, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 697, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 697, Car: 54 entering junction 9, at speed: 0.2, bearing: 180.01015930738586.
Step: 698, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 698, Car: 53 entering junction 27, at speed: 0.2, bearing: 180.00042095246445.
Step: 699, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 700, Car: 55 leaving junction, at speed: 0.59375, bearing: 210.00021762467014.
Step: 700, Car: 59 leaving junction, at speed: 0.53125, bearing: 250.46490913414854.
Step: 700, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 701, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 702, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 703, Car: 51 leaving junction, at speed: 0.5812499999999999, bearing: 359.701252765402.
Step: 703, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 704, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 705, Car: 51 entering junction 9, at speed: 0.11249999999999993, bearing: 359.701252765402.
Step: 705, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 706, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 706, Car: 51 entering junction 9, at speed: 0.1, bearing: 359.701252765402.
Step: 707, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 707, Car: 51 entering junction 9, at speed: 0.1, bearing: 359.701252765402.
Step: 708, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 708, Car: 51 entering junction 9, at speed: 0.1, bearing: 359.701252765402.
Step: 709, Car: 51 entering junction 9, at speed: 0.1, bearing: 359.701252765402.
Step: 709, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 710, Car: 54 leaving junction, at speed: 0.6312499999999999, bearing: 127.14343889966109.
Step: 710, Car: 51 entering junction 9, at speed: 0.1, bearing: 359.701252765402.
Step: 710, Car: 63 entering junction 41, at speed: 0.21875000000000006, bearing: 270.0.
Step: 710, Car: 63 would not have stopped in time, excess speed = 0.06250000000000006 in junction 41, at speed: 0.0, bearing: 270.0.
Step: 710, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 711, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 711, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 712, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 712, Car: 53 leaving junction, at speed: 0.47499999999999987, bearing: 179.9999816760147.
Step: 712, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 713, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 713, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 714, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 714, Car: 53 entering junction 25, at speed: 0.26249999999999984, bearing: 179.9999816760147.
Step: 714, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 715, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 715, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 716, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 716, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 717, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 717, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 718, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 718, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 719, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 719, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 720, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 720, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 721, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 721, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 722, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 722, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 723, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 723, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 724, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 724, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 725, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 725, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 726, Car: 51 leaving junction, at speed: 0.24375000000000002, bearing: 75.60929398961707.
Step: 726, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 726, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 726, Car: 67 entering junction 41, at speed: 0.24375000000000002, bearing: 270.0.
Step: 726, Car: 67 would not have stopped in time, excess speed = 0.08750000000000002 in junction 41, at speed: 0.0, bearing: 270.0.
Step: 726, Car: 50 entering junction 29, at speed: 0.29375000000000007, bearing: 89.99879983601414.
Step: 727, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 727, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 727, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 728, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 728, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 728, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 729, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 729, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 729, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 730, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 730, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 730, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 731, Car: 60 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 731, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 731, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 732, Car: 341 entering junction 3, at speed: 0.2062499999999996, bearing: 359.2431312730784.
Step: 732, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 732, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 733, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 733, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 734, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 734, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 735, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 735, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 736, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 736, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 737, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 737, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 738, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 738, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 738, Car: 62 entering junction 13, at speed: 0.26250000000000007, bearing: 90.00000000016617.
Step: 739, Car: 50 leaving junction, at speed: 0.5687499999999999, bearing: 90.00007708381466.
Step: 739, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 739, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 740, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 740, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 741, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 741, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 741, Car: 341 leaving junction, at speed: 0.49374999999999947, bearing: 209.2431312730784.
Step: 742, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 742, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 743, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 743, Car: 352 entering junction 1, at speed: 0.20624999999999993, bearing: 359.9958621706656.
Step: 743, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 744, Car: 60 leaving junction, at speed: 1.14375, bearing: 60.0.
Step: 744, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 744, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 744, Car: 269 entering junction 11, at speed: 0.2812499999999999, bearing: 90.00000000000033.
Step: 745, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 745, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 746, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 746, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 747, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 747, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 748, Car: 62 leaving junction, at speed: 0.4937499999999999, bearing: 285.00000000016615.
Step: 748, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 748, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 749, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 749, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 750, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 750, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 751, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 751, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 752, Car: 67 entering junction 41, at speed: 0.0, bearing: 270.0.
Step: 752, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 752, Car: 352 leaving junction, at speed: 0.5937499999999998, bearing: 209.9958621706656.
Step: 753, Car: 63 entering junction 41, at speed: 0.1, bearing: 270.0.
Step: 753, Car: 67 entering junction 41, at speed: 0.1, bearing: 270.0.
